image_id,file_name,batch,flickr_url,annotations,original_categories,mapped_classes,mapped_annotation_count,width,height
1095,batch_6/000086.JPG,batch_6,https://farm66.staticflickr.com/65535/33978922018_1c003c7d23_o.png,1,Aluminium foil,(none),0,2624,1968
1096,batch_6/000085.JPG,batch_6,https://farm66.staticflickr.com/65535/47856229231_5c1d80842d_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1097,batch_6/000083.JPG,batch_6,https://farm66.staticflickr.com/65535/32912098647_4e3b57777f_o.png,2,Clear plastic bottle; Other plastic,bottle,1,2867,2756
1098,batch_6/000082.JPG,batch_6,https://farm66.staticflickr.com/65535/46939963045_7211eea09b_o.png,2,Drink can; Plastic film,bag_wrapper; can,2,3680,2760
1099,batch_6/000080.JPG,batch_6,https://farm66.staticflickr.com/65535/46939963335_dd4c6f603e_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
1100,batch_6/000079.JPG,batch_6,https://farm66.staticflickr.com/65535/40889612323_86bf8fb981_o.png,1,Rope & strings,(none),0,2448,3264
1101,batch_6/000078.JPG,batch_6,https://farm66.staticflickr.com/65535/47066774434_b932933f37_o.png,5,Aerosol; Clear plastic bottle; Glass bottle,bottle; can,5,2624,1968
1102,batch_6/000077.JPG,batch_6,https://farm66.staticflickr.com/65535/32912101117_743a26fa9f_o.png,2,Glass bottle; Unlabeled litter,bottle,1,3680,2760
1103,batch_6/000076.JPG,batch_6,https://farm66.staticflickr.com/65535/47856232351_f798dc2cce_o.png,3,Clear plastic bottle; Glass bottle; Paper cup,bottle; cup,3,2275,3235
1104,batch_6/000075.JPG,batch_6,https://farm66.staticflickr.com/65535/32912101467_6e69effc32_o.png,1,Corrugated carton,carton,1,2448,3264
1105,batch_6/000074.JPG,batch_6,https://farm66.staticflickr.com/65535/46939966745_ff2c47e398_o.png,2,Corrugated carton; Other plastic bottle,bottle; carton,2,3264,2448
1106,batch_6/000073.JPG,batch_6,https://farm66.staticflickr.com/65535/46939967325_3fb88921ab_o.png,3,Clear plastic bottle; Plastic bottle cap; Scrap metal,bottle; bottle_cap,2,3264,2448
1107,batch_6/000072.JPG,batch_6,https://farm66.staticflickr.com/65535/40889614263_2c83c7bf30_o.png,90,Clear plastic bottle; Drink can; Other plastic; Other plastic bottle; Other plastic wrapper; Paper cup; Plastic bottle cap; Plastic film; Plastic lid; Plastic straw; Unlabeled litter,bag_wrapper; bottle; bottle_cap; can; cup; straw,33,2448,3264
1108,batch_6/000071.JPG,batch_6,https://farm66.staticflickr.com/65535/32912103027_976a121c96_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
1109,batch_6/000070.JPG,batch_6,https://farm66.staticflickr.com/65535/47804024302_22cfe15e8d_o.png,1,Tupperware,(none),0,2624,1968
1110,batch_6/000069.JPG,batch_6,https://farm66.staticflickr.com/65535/40889615643_07063485a2_o.png,2,Clear plastic bottle,bottle,2,3264,2448
1111,batch_6/000068.JPG,batch_6,https://farm66.staticflickr.com/65535/47804024642_590ecdd2e6_o.png,9,Cigarette; Other plastic wrapper; Paper bag; Plastic film; Plastic utensils; Pop tab,bag_wrapper; cigarette,6,3264,2448
1112,batch_6/000066.JPG,batch_6,https://farm66.staticflickr.com/65535/32912104407_ea5c819bb0_o.png,30,Cigarette; Clear plastic bottle,bottle; cigarette,30,3264,2448
1113,batch_6/000065.JPG,batch_6,https://farm66.staticflickr.com/65535/47066779864_49002eaafa_o.png,4,Clear plastic bottle; Plastic bottle cap; Single-use carrier bag,bag_wrapper; bottle; bottle_cap,4,2448,3264
1114,batch_6/000064.JPG,batch_6,https://farm66.staticflickr.com/65535/46939973065_7070d3d15f_o.png,5,Plastic bottle cap; Tupperware; Unlabeled litter,bottle_cap,1,2624,1968
1115,batch_6/000063.JPG,batch_6,https://farm66.staticflickr.com/65535/40889616813_5e8ab992ac_o.png,1,Foam food container,(none),0,3264,2448
1116,batch_6/000062.JPG,batch_6,https://farm66.staticflickr.com/65535/40889616963_04d6126223_o.png,1,Plastic film,bag_wrapper,1,3264,2448
1117,batch_6/000061.JPG,batch_6,https://farm66.staticflickr.com/65535/32912105857_0b0f45c141_o.png,2,Disposable food container; Pizza box,carton,1,2448,3264
1118,batch_6/000060.JPG,batch_6,https://farm66.staticflickr.com/65535/47856242471_a911544457_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1119,batch_6/000059.JPG,batch_6,https://farm66.staticflickr.com/65535/47066782704_0d578a36a6_o.png,3,Corrugated carton,carton,3,3264,2448
1120,batch_6/000058.JPG,batch_6,https://farm66.staticflickr.com/65535/33978931598_18cb20dc04_o.png,4,Aluminium foil; Clear plastic bottle,bottle,2,2448,3264
1121,batch_6/000056.JPG,batch_6,https://farm66.staticflickr.com/65535/47066783694_e124995508_o.png,6,Aluminium foil; Clear plastic bottle; Drink carton; Other carton,bottle; carton,4,3264,2448
1122,batch_6/000055.JPG,batch_6,https://farm66.staticflickr.com/65535/47066784304_0f0a296011_o.png,5,Clear plastic bottle; Glass bottle; Other plastic wrapper; Unlabeled litter,bag_wrapper; bottle,4,3264,2448
1123,batch_6/000057.JPG,batch_6,https://farm66.staticflickr.com/65535/32912110127_16808ba9e7_o.png,20,Clear plastic bottle; Drink can; Pop tab; Single-use carrier bag,bag_wrapper; bottle; can,13,3264,2448
1124,batch_6/000054.JPG,batch_6,https://farm66.staticflickr.com/65535/32912110487_067c939d53_o.png,2,Disposable plastic cup; Foam food container,cup,1,3264,2448
1125,batch_6/000053.JPG,batch_6,https://farm66.staticflickr.com/65535/40889621093_446b5ced95_o.png,1,Aluminium foil,(none),0,2448,3264
1126,batch_6/000000.JPG,batch_6,https://farm66.staticflickr.com/65535/32912111927_28e2839fa4_o.png,1,Disposable plastic cup,cup,1,2448,3264
1127,batch_6/000051.JPG,batch_6,https://farm66.staticflickr.com/65535/32912112857_c6c15897f8_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1128,batch_6/000050.JPG,batch_6,https://farm66.staticflickr.com/65535/47066787524_f5b66aa2ba_o.png,1,Other plastic,(none),0,2448,3264
1129,batch_6/000049.JPG,batch_6,https://farm66.staticflickr.com/65535/47804027952_67cdc7e214_o.png,2,Single-use carrier bag; Unlabeled litter,bag_wrapper,1,2448,3264
1130,batch_6/000048.JPG,batch_6,https://farm66.staticflickr.com/65535/47804028482_25dba44df4_o.png,1,Disposable food container,(none),0,3264,2448
1131,batch_6/000047.JPG,batch_6,https://farm66.staticflickr.com/65535/47066789274_3fd0307671_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
1132,batch_6/000046.JPG,batch_6,https://farm66.staticflickr.com/65535/32912117297_6c45f530b5_o.png,18,Cigarette; Clear plastic bottle,bottle; cigarette,18,2448,3264
1133,batch_6/000045.JPG,batch_6,https://farm66.staticflickr.com/65535/47066790184_2477b4512c_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
1134,batch_6/000043.JPG,batch_6,https://farm66.staticflickr.com/65535/46939979195_ea795fcdf0_o.png,2,Other plastic wrapper; Plastic film,bag_wrapper,2,3264,2448
1135,batch_6/000042.JPG,batch_6,https://farm66.staticflickr.com/65535/47856251511_83be241c55_o.png,2,Disposable plastic cup; Foam food container,cup,1,2448,3264
1136,batch_6/000041.JPG,batch_6,https://farm66.staticflickr.com/65535/47066791774_6e50e6286d_o.png,3,Aluminium foil; Paper bag,bag_wrapper,1,3264,2448
1137,batch_6/000040.JPG,batch_6,https://farm66.staticflickr.com/65535/32912121107_06ed3f85f8_o.png,1,Drink can,can,1,3680,2760
1138,batch_6/000039.JPG,batch_6,https://farm66.staticflickr.com/65535/47804031902_dc4fe7b3f7_o.png,2,Aluminium foil,(none),0,3264,2448
1139,batch_6/000038.JPG,batch_6,https://farm66.staticflickr.com/65535/40889627853_8fe80a1ed2_o.png,3,Clear plastic bottle; Plastic film,bag_wrapper; bottle,3,2624,1968
1140,batch_6/000037.JPG,batch_6,https://farm66.staticflickr.com/65535/32912123087_34c2480e92_o.png,12,Aerosol; Clear plastic bottle; Crisp packet; Other plastic; Other plastic wrapper; Unlabeled litter,bag_wrapper; bottle; can,6,2624,1968
1141,batch_6/000036.JPG,batch_6,https://farm66.staticflickr.com/65535/40889628343_8b3f4e784b_o.png,5,Clear plastic bottle; Drink can,bottle; can,5,2624,1968
1142,batch_6/000035.JPG,batch_6,https://farm66.staticflickr.com/65535/47856253311_62b9986f62_o.png,6,Aluminium foil,(none),0,2448,3264
1143,batch_6/000034.JPG,batch_6,https://farm66.staticflickr.com/65535/46939984435_3daa96886a_o.png,2,Clear plastic bottle,bottle,2,2448,3264
1144,batch_6/000033.JPG,batch_6,https://farm66.staticflickr.com/65535/47066795234_d2ecb238d2_o.png,2,Plastic lid; Plastic straw,straw,1,2624,1968
1145,batch_6/000032.JPG,batch_6,https://farm66.staticflickr.com/65535/47856254581_7e292f18aa_o.png,4,Clear plastic bottle; Unlabeled litter,bottle,2,3264,2448
1146,batch_6/000031.JPG,batch_6,https://farm66.staticflickr.com/65535/47066796004_01600acd87_o.png,7,Other plastic; Unlabeled litter,(none),0,2448,3264
1147,batch_6/000029.JPG,batch_6,https://farm66.staticflickr.com/65535/47804035482_c719d035e8_o.png,6,Clear plastic bottle; Crisp packet; Plastic bottle cap; Unlabeled litter,bag_wrapper; bottle; bottle_cap,4,3680,2760
1148,batch_6/000028.JPG,batch_6,https://farm66.staticflickr.com/65535/46939986275_49e68c07b8_o.png,1,Drink can,can,1,2448,3264
1149,batch_6/000027.JPG,batch_6,https://farm66.staticflickr.com/65535/32912127567_77eea99af6_o.png,1,Disposable plastic cup,cup,1,3264,2448
1150,batch_6/000026.JPG,batch_6,https://farm66.staticflickr.com/65535/47066799004_1c72a732ea_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1151,batch_6/000025.JPG,batch_6,https://farm66.staticflickr.com/65535/40889633543_dfa8d6a6b7_o.png,1,Corrugated carton,carton,1,3264,2448
1152,batch_6/000024.JPG,batch_6,https://farm66.staticflickr.com/65535/47856258921_96c08f057a_o.png,5,Aluminium foil; Drink carton; Food Can; Plastic straw; Pop tab,can; carton; straw,3,2624,1968
1153,batch_6/000023.JPG,batch_6,https://farm66.staticflickr.com/65535/47804038142_e7cb0ffa8f_o.png,3,Clear plastic bottle; Drink carton; Plastic bottle cap,bottle; bottle_cap; carton,3,3264,2448
1154,batch_6/000022.JPG,batch_6,https://farm66.staticflickr.com/65535/47066800644_6d005deb0a_o.png,7,Aluminium foil; Paper bag,bag_wrapper,1,2448,3264
1155,batch_6/000021.JPG,batch_6,https://farm66.staticflickr.com/65535/47804038842_0931dbdf15_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1156,batch_6/000020.JPG,batch_6,https://farm66.staticflickr.com/65535/40889635963_0d1690e9e2_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
1157,batch_6/000019.JPG,batch_6,https://farm66.staticflickr.com/65535/47804039552_c3695ae1fa_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
1158,batch_6/000018.JPG,batch_6,https://farm66.staticflickr.com/65535/47066802814_6e968fbcd0_o.png,1,Foam food container,(none),0,2448,3264
1159,batch_6/000017.JPG,batch_6,https://farm66.staticflickr.com/65535/46939990835_7d094db7be_o.png,6,Aluminium foil; Clear plastic bottle; Drink carton; Meal carton,bottle; carton,4,2448,3264
1160,batch_6/000015.JPG,batch_6,https://farm66.staticflickr.com/65535/40889638173_0ca45fd364_o.png,3,Clear plastic bottle; Glass bottle; Paper cup,bottle; cup,3,2815,2195
1161,batch_6/000014.JPG,batch_6,https://farm66.staticflickr.com/65535/47066804614_cdb8cde5ec_o.png,7,Cigarette; Clear plastic bottle,bottle; cigarette,7,2448,3264
1162,batch_6/000013.JPG,batch_6,https://farm66.staticflickr.com/65535/32912131367_1d276577a4_o.png,3,Crisp packet; Drink can,bag_wrapper; can,3,2448,3264
1163,batch_6/000011.JPG,batch_6,https://farm66.staticflickr.com/65535/33978954158_a444e1a34a_o.png,1,Plastic utensils,(none),0,2448,3264
1164,batch_6/000010.JPG,batch_6,https://farm66.staticflickr.com/65535/33978955328_207744f7f6_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1165,batch_6/000009.JPG,batch_6,https://farm66.staticflickr.com/65535/47066807424_6d5cc16d42_o.png,1,Corrugated carton,carton,1,3264,2448
1166,batch_6/000008.JPG,batch_6,https://farm66.staticflickr.com/65535/46939995575_05c18a0df1_o.png,1,Paper cup,cup,1,2624,1968
1167,batch_6/000007.JPG,batch_6,https://farm66.staticflickr.com/65535/46939995835_1ab0f53e75_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1168,batch_6/000006.JPG,batch_6,https://farm66.staticflickr.com/65535/46939996455_001c43bb07_o.png,4,Clear plastic bottle; Plastic bottle cap; Unlabeled litter,bottle; bottle_cap,3,3264,2448
1169,batch_6/000005.JPG,batch_6,https://farm66.staticflickr.com/65535/32912132277_a8b0bc31d4_o.png,3,Cigarette; Other plastic wrapper,bag_wrapper; cigarette,3,2448,3264
1170,batch_6/000003.JPG,batch_6,https://farm66.staticflickr.com/65535/47856270291_f4d44f5558_o.png,2,Cigarette; Plastic utensils,cigarette,1,2448,3264
1171,batch_6/000002.JPG,batch_6,https://farm66.staticflickr.com/65535/47856271681_632bcfb6da_o.png,2,Corrugated carton,carton,2,3264,2448
1172,batch_6/000001.JPG,batch_6,https://farm66.staticflickr.com/65535/33978961128_bbb0e1ac21_o.png,5,Normal paper; Other plastic wrapper; Plastic film; Plastic utensils,bag_wrapper,3,2448,3264
1173,batch_7/000000.JPG,batch_7,https://farm66.staticflickr.com/65535/40889652193_3f37fd3281_o.png,1,Other plastic wrapper,bag_wrapper,1,6000,4000
1174,batch_7/000001.JPG,batch_7,https://farm66.staticflickr.com/65535/46940011655_5a1f041451_o.png,4,Other plastic; Plastic bottle cap; Plastic straw,bottle_cap; straw,2,6000,4000
1175,batch_7/000002.JPG,batch_7,https://farm66.staticflickr.com/65535/47804052832_72f1f8e88a_o.png,3,Other plastic; Plastic straw; Unlabeled litter,straw,1,6000,4000
1176,batch_7/000003.JPG,batch_7,https://farm66.staticflickr.com/65535/40889654633_8e83c5da1f_o.png,1,Metal bottle cap,bottle_cap,1,6000,4000
1177,batch_7/000004.JPG,batch_7,https://farm66.staticflickr.com/65535/47856286691_1bc191644c_o.png,2,Other plastic; Other plastic wrapper,bag_wrapper,1,6000,4000
1178,batch_7/000005.JPG,batch_7,https://farm66.staticflickr.com/65535/47804053462_f5ce27b41f_o.png,1,Plastic film,bag_wrapper,1,6000,4000
1179,batch_7/000006.JPG,batch_7,https://farm66.staticflickr.com/65535/46940016965_702a266c50_o.png,2,Corrugated carton; Other plastic,carton,1,6000,4000
1180,batch_7/000008.JPG,batch_7,https://farm66.staticflickr.com/65535/47066829914_ea89ccf797_o.png,1,Plastic utensils,(none),0,6000,4000
1181,batch_7/000010.JPG,batch_7,https://farm66.staticflickr.com/65535/32912148117_c0b1f78723_o.png,3,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,3,6000,4000
1182,batch_7/000011.JPG,batch_7,https://farm66.staticflickr.com/65535/32912148517_163f3d6451_o.png,1,Drink can,can,1,6000,4000
1183,batch_7/000012.JPG,batch_7,https://farm66.staticflickr.com/65535/47856290731_9bcd8c16e9_o.png,1,Plastic film,bag_wrapper,1,6000,4000
1184,batch_7/000013.JPG,batch_7,https://farm66.staticflickr.com/65535/47856291101_09de0e5797_o.png,2,Aluminium foil; Magazine paper,(none),0,3264,2448
1185,batch_7/000014.JPG,batch_7,https://farm66.staticflickr.com/65535/40889661293_5072c1a7df_o.png,1,Aluminium foil,(none),0,3264,2448
1186,batch_7/000015.JPG,batch_7,https://farm66.staticflickr.com/65535/46940022135_264b184fce_o.png,2,Unlabeled litter,(none),0,2448,3264
1187,batch_7/000016.JPG,batch_7,https://farm66.staticflickr.com/65535/32912149767_1a29ed7168_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1188,batch_7/000017.JPG,batch_7,https://farm66.staticflickr.com/65535/46940024775_99b0a2547c_o.png,1,Clear plastic bottle,bottle,1,3264,2448
1189,batch_7/000018.JPG,batch_7,https://farm66.staticflickr.com/65535/46940025455_0e6848f501_o.png,5,Styrofoam piece,(none),0,3264,2448
1190,batch_7/000019.JPG,batch_7,https://farm66.staticflickr.com/65535/47804057702_8fa9e11eb0_o.png,1,Disposable food container,(none),0,3264,2448
1191,batch_7/000020.JPG,batch_7,https://farm66.staticflickr.com/65535/32912151417_6d49f60e7b_o.png,1,Styrofoam piece,(none),0,3264,2448
1192,batch_7/000021.JPG,batch_7,https://farm66.staticflickr.com/65535/40889663323_eb3d4f7105_o.png,4,Normal paper; Styrofoam piece; Unlabeled litter,(none),0,3264,2448
1193,batch_7/000022.JPG,batch_7,https://farm66.staticflickr.com/65535/47066834024_253bdea94a_o.png,13,Cigarette; Clear plastic bottle; Other plastic; Plastic straw; Tissues; Unlabeled litter,bottle; cigarette; straw,4,3264,2448
1194,batch_7/000023.JPG,batch_7,https://farm66.staticflickr.com/65535/46940028735_18dc93fb6a_o.png,4,Cigarette; Other carton; Plastic film,bag_wrapper; carton; cigarette,4,2448,3264
1195,batch_7/000024.JPG,batch_7,https://farm66.staticflickr.com/65535/47066835024_0250e8b49d_o.png,2,Drink can; Unlabeled litter,can,1,3264,2448
1196,batch_7/000025.JPG,batch_7,https://farm66.staticflickr.com/65535/40889664623_86556a9660_o.png,2,Drink can; Pop tab,can,1,3264,2448
1197,batch_7/000029.JPG,batch_7,https://farm66.staticflickr.com/65535/47066835484_efe91b4bf9_o.png,3,Paper cup; Plastic lid; Tissues,cup,1,2448,3264
1198,batch_7/000030.JPG,batch_7,https://farm66.staticflickr.com/65535/46940032185_6e98d92a2a_o.png,1,Disposable plastic cup,cup,1,960,1280
1199,batch_7/000031.JPG,batch_7,https://farm66.staticflickr.com/65535/40889665973_e0d8ba8656_o.png,2,Paper cup; Plastic lid,cup,1,2448,3264
1200,batch_7/000033.JPG,batch_7,https://farm66.staticflickr.com/65535/46940033065_254c09e9ee_o.png,3,Disposable plastic cup; Paper cup,cup,3,2448,3264
1201,batch_7/000034.JPG,batch_7,https://farm66.staticflickr.com/65535/40889667643_312318589a_o.png,1,Metal bottle cap,bottle_cap,1,2448,3264
1202,batch_7/000035.JPG,batch_7,https://farm66.staticflickr.com/65535/33978983968_155d2e9ff4_o.png,5,Cigarette; Crisp packet; Garbage bag; Other plastic; Paper cup,bag_wrapper; cigarette; cup,4,3264,2448
1203,batch_7/000036.JPG,batch_7,https://farm66.staticflickr.com/65535/40889669113_39368f357f_o.png,8,Drink carton; Food Can; Meal carton; Other plastic; Plastic film; Plastic straw; Single-use carrier bag,bag_wrapper; can; carton; straw,7,3264,2448
1204,batch_7/000037.JPG,batch_7,https://farm66.staticflickr.com/65535/47856299771_06f8aab299_o.png,2,Cigarette; Disposable plastic cup,cigarette; cup,2,2448,3264
1205,batch_7/000038.JPG,batch_7,https://farm66.staticflickr.com/65535/40889670973_c226b8b2bb_o.png,2,Drink carton; Plastic straw,carton; straw,2,2448,3264
1206,batch_7/000039.JPG,batch_7,https://farm66.staticflickr.com/65535/47066840034_ee45b007ec_o.png,7,Cigarette; Foam food container; Other plastic wrapper; Plastic film; Unlabeled litter,bag_wrapper; cigarette,4,2448,3264
1207,batch_7/000042.JPG,batch_7,https://farm66.staticflickr.com/65535/47804066252_4527da7bdf_o.png,1,Drink carton,carton,1,2448,3264
1208,batch_7/000043.JPG,batch_7,https://farm66.staticflickr.com/65535/47804066862_75470bff8a_o.png,11,Cigarette; Other plastic; Paper cup; Unlabeled litter,cigarette; cup,8,2448,3264
1209,batch_7/000044.JPG,batch_7,https://farm66.staticflickr.com/65535/47804067422_7b1b6b2f23_o.png,8,Cigarette; Clear plastic bottle; Drink carton; Foam cup; Normal paper; Plastic film; Plastic straw,bag_wrapper; bottle; carton; cigarette; cup; straw,7,2448,3264
1210,batch_7/000045.JPG,batch_7,https://farm66.staticflickr.com/65535/32912159597_c10c9a82dc_o.png,2,Drink carton; Plastic lid,carton,1,2448,3264
1211,batch_7/000047.JPG,batch_7,https://farm66.staticflickr.com/65535/47066843964_43fa166949_o.png,5,Cigarette; Glass bottle; Normal paper,bottle; cigarette,4,2448,3264
1212,batch_7/000048.JPG,batch_7,https://farm66.staticflickr.com/65535/32912161537_3819808921_o.png,5,Metal bottle cap; Normal paper; Paper cup; Styrofoam piece; Unlabeled litter,bottle_cap; cup,2,2448,3264
1213,batch_7/000049.JPG,batch_7,https://farm66.staticflickr.com/65535/40889679993_fcb47865fa_o.png,24,Clear plastic bottle; Other carton; Other plastic; Other plastic wrapper; Paper cup; Plastic bottle cap; Plastic film; Plastic straw; Plastic utensils; Single-use carrier bag; Spread tub; Tissues; Unlabeled litter,bag_wrapper; bottle; bottle_cap; carton; cup; straw,10,2448,3264
1214,batch_7/000050.JPG,batch_7,https://farm66.staticflickr.com/65535/32912163517_6b0255cb39_o.png,4,Plastic straw; Plastic utensils; Unlabeled litter,straw,1,2448,3264
1215,batch_7/000051.JPG,batch_7,https://farm66.staticflickr.com/65535/47066847104_e63d7fa88c_o.png,9,Cigarette; Drink carton; Paper cup; Pizza box; Plastic film; Plastic straw; Single-use carrier bag,bag_wrapper; carton; cigarette; cup; straw,9,2448,3264
1216,batch_7/000052.JPG,batch_7,https://farm66.staticflickr.com/65535/32912165427_1515e6b752_o.png,2,Egg carton; Other plastic,carton,1,3264,2448
1217,batch_7/000053.JPG,batch_7,https://farm66.staticflickr.com/65535/47856308751_84cc3a6bae_o.png,2,Paper cup; Plastic utensils,cup,1,3264,2448
1218,batch_7/000054.JPG,batch_7,https://farm66.staticflickr.com/65535/47856309151_43a55b08ae_o.png,2,Other plastic; Single-use carrier bag,bag_wrapper,1,3264,2448
1219,batch_7/000055.JPG,batch_7,https://farm66.staticflickr.com/65535/40889686743_26a550aa0e_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1220,batch_7/000056.JPG,batch_7,https://farm66.staticflickr.com/65535/40889687973_f662c5bf0f_o.png,1,Spread tub,(none),0,2448,3264
1221,batch_7/000057.JPG,batch_7,https://farm66.staticflickr.com/65535/46940043775_9501d0198e_o.png,1,Disposable plastic cup,cup,1,2448,3264
1222,batch_7/000058.JPG,batch_7,https://farm66.staticflickr.com/65535/33978994858_d53fb33a93_o.png,2,Clear plastic bottle; Normal paper,bottle,1,2448,3264
1223,batch_7/000060.JPG,batch_7,https://farm66.staticflickr.com/65535/47066851724_847beb4507_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
1224,batch_7/000062.JPG,batch_7,https://farm66.staticflickr.com/65535/32912172357_8bf4eb3336_o.png,12,Clear plastic bottle; Other plastic wrapper; Plastic bottle cap; Plastic film; Unlabeled litter,bag_wrapper; bottle; bottle_cap,8,2448,3264
1225,batch_7/000063.JPG,batch_7,https://farm66.staticflickr.com/65535/40889691843_29962d1be8_o.png,2,Plastic straw; Unlabeled litter,straw,1,3264,2448
1226,batch_7/000064.JPG,batch_7,https://farm66.staticflickr.com/65535/47804074052_5519dc2e3c_o.png,3,Other plastic wrapper; Plastic film,bag_wrapper,3,3264,2448
1227,batch_7/000065.JPG,batch_7,https://farm66.staticflickr.com/65535/46940047855_eb290f9630_o.png,4,Clear plastic bottle; Plastic bottle cap; Single-use carrier bag; Unlabeled litter,bag_wrapper; bottle; bottle_cap,3,3264,2448
1228,batch_7/000066.JPG,batch_7,https://farm66.staticflickr.com/65535/32912174767_c4f5cedc6b_o.png,3,Disposable food container; Foam cup; Plastic film,bag_wrapper; cup,2,3264,2448
1229,batch_7/000067.JPG,batch_7,https://farm66.staticflickr.com/65535/40889692753_a5e4123282_o.png,2,Other plastic; Plastic film,bag_wrapper,1,3264,2448
1230,batch_7/000068.JPG,batch_7,https://farm66.staticflickr.com/65535/47804075752_b00a05cfc9_o.png,1,Other plastic wrapper,bag_wrapper,1,3264,2448
1231,batch_7/000069.JPG,batch_7,https://farm66.staticflickr.com/65535/32912176267_b3491a2b4b_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1232,batch_7/000070.JPG,batch_7,https://farm66.staticflickr.com/65535/33979000668_8a82711193_o.png,3,Other plastic; Plastic straw; Plastic utensils,straw,1,2448,3264
1233,batch_7/000071.JPG,batch_7,https://farm66.staticflickr.com/65535/32912177517_397f58d130_o.png,1,Single-use carrier bag,bag_wrapper,1,3264,2448
1234,batch_7/000072.JPG,batch_7,https://farm66.staticflickr.com/65535/33979002788_57c024baf2_o.png,5,Cigarette; Clear plastic bottle; Other plastic bottle; Unlabeled litter,bottle; cigarette,4,2448,3264
1235,batch_7/000073.JPG,batch_7,https://farm66.staticflickr.com/65535/47804078612_5d6bd587e1_o.png,5,Cigarette; Drink carton; Plastic bottle cap,bottle_cap; carton; cigarette,5,2448,3264
1236,batch_7/000075.JPG,batch_7,https://farm66.staticflickr.com/65535/47856319211_dc3a523be8_o.png,2,Glass bottle; Unlabeled litter,bottle,1,3264,2448
1237,batch_7/000076.JPG,batch_7,https://farm66.staticflickr.com/65535/46940053915_6328b976af_o.png,2,Drink carton; Unlabeled litter,carton,1,2448,3264
1238,batch_7/000077.JPG,batch_7,https://farm66.staticflickr.com/65535/47804079742_ba556ae1ca_o.png,3,Cigarette; Clear plastic bottle,bottle; cigarette,3,2448,3264
1239,batch_7/000078.JPG,batch_7,https://farm66.staticflickr.com/65535/32912184137_6d00f72bc6_o.png,20,Clear plastic bottle; Crisp packet; Drink carton; Garbage bag; Other carton; Plastic bottle cap; Plastic film; Plastic straw; Pop tab; Single-use carrier bag,bag_wrapper; bottle; bottle_cap; carton; straw,19,2448,3264
1240,batch_7/000079.JPG,batch_7,https://farm66.staticflickr.com/65535/32912184997_09fd2ec111_o.png,10,Cigarette; Clear plastic bottle; Drink carton; Paper cup; Plastic film; Unlabeled litter,bag_wrapper; bottle; carton; cigarette; cup,9,2448,3264
1241,batch_7/000080.JPG,batch_7,https://farm66.staticflickr.com/65535/47856326681_5ce2972505_o.png,4,Aluminium foil; Cigarette; Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap; cigarette,3,3264,2448
1242,batch_7/000081.JPG,batch_7,https://farm66.staticflickr.com/65535/32912186627_8cb5281952_o.png,4,Drink carton; Garbage bag; Other carton; Paper bag,bag_wrapper; carton,4,2448,3264
1243,batch_7/000082.JPG,batch_7,https://farm66.staticflickr.com/65535/32912187717_6b2473c4ea_o.png,1,Clear plastic bottle,bottle,1,3264,2448
1244,batch_7/000083.JPG,batch_7,https://farm66.staticflickr.com/65535/32912188217_ca90bbbe64_o.png,3,Broken glass; Cigarette; Plastic film,bag_wrapper; cigarette,2,2448,3264
1245,batch_7/000084.JPG,batch_7,https://farm66.staticflickr.com/65535/47066863934_9cfdebf1ce_o.png,6,Cigarette; Disposable plastic cup; Plastic lid,cigarette; cup,5,2448,2448
1246,batch_7/000085.JPG,batch_7,https://farm66.staticflickr.com/65535/47066864244_e7ffb321d4_o.png,20,Cigarette; Clear plastic bottle; Normal paper; Other carton; Other plastic wrapper; Paper cup; Plastic bottle cap; Unlabeled litter,bag_wrapper; bottle; bottle_cap; carton; cigarette; cup,17,2448,3264
1247,batch_7/000086.JPG,batch_7,https://farm66.staticflickr.com/65535/32912192167_c4327debfc_o.png,4,Cigarette; Metal bottle cap; Normal paper; Paper cup,bottle_cap; cigarette; cup,3,2448,3264
