split,file,source_split,base_identity,sha256,width,height,boxes
test,metal8_jpg.rf.712f7bef839bedfafab94e990ce176d5.jpg,valid,metal8,e6179f018d85d73136192ab36da2cb412bf59e3a47e8ed5c9423545c0256fd33,416,416,1
test,metal902_jpg.rf.2609467243e46ef585ea4d5c3fecb229.jpg,valid,metal902,d968b894c9143ff602cc62e5e451abed6f310669e69a25678668fe7917e3fe11,416,416,9
train,metal908_jpg.rf.3bd6b84f00ea1af2c44f97bdafaa390d.jpg,valid,metal908,3a464a2bb8bb81b3b22232c4fa5a9ddbf31ea5a9e0797bfa95d4dd936d9c8d13,416,416,3
train,metal909_jpg.rf.ed457c6a01d1c2b694c81eec2ccac577.jpg,valid,metal909,5e088711efaba9de1196ee47bb2f55fc3ebc4cef6b39fd8ee4b742fbc38ae34a,416,416,1
train,metal90_jpg.rf.1820b9f04977ab4d947c231d97f54e33.jpg,valid,metal90,edc7fd648ad690b88ac785235df2246a582df83465c71f165466f9b67885ed53,416,416,34
train,metal910_jpg.rf.799355d344c8b694c4014eb789f82eac.jpg,valid,metal910,a3d15ac0d66dc078d302c7d31fc1b14941ca123c957f6bb0a6343b0cd0d9e288,416,416,6
train,metal916_jpg.rf.d71d7bdbafd0e44e27ec1bedd3d38c2e.jpg,valid,metal916,5735cef5fb786f3038981c22e11c0a7cc778780e7f1782675b1f45926768e045,416,416,6
train,metal927_jpg.rf.33705788f29fabf451586fb770d85794.jpg,valid,metal927,213445d90379d527da84de89b77d3b6ef7b9b08c5f1273d07c76530fb09e39e1,416,416,7
train,metal931_jpg.rf.024c06e833ed6bb35f2660a96b87ab21.jpg,valid,metal931,bd24e37096c27e2d97b76b5d164835db0c35a76124d90d9cf42b1257417841a7,416,416,1
train,metal935_jpg.rf.37d1ba1fa67967befd855e7f3f3ea03e.jpg,valid,metal935,4e15f46096e03cc8f33453707997a77bb41ae1b0061710e1c299a234750349ab,416,416,4
train,metal936_jpg.rf.8b769918461c5bcf95e0aaa33f4a2906.jpg,valid,metal936,a66090af2b5648299062eb64dace105b017ec3f17d60f3f831924dc3081a7662,416,416,1
train,metal937_jpeg.rf.af4dd0ce2e650e8d67f8c9d60bcd4dc1.jpg,valid,metal937,f27fba726a11cd84f976491b4d9913c23511fc7169fc1aa3b6fd22da357517bf,416,416,6
train,metal938_jpg.rf.7a4f69de0fc89c932d2cc320c5e452f0.jpg,valid,metal938,195f3cbd4f04c12749bd155ea23aef8fdfae610195057b090921f7c32ebdb609,416,416,13
train,metal93_jpg.rf.8eb8a296914393ccb11613cc15aff927.jpg,valid,metal93,88a039c5c9bb6be1993c609e3a6da08f9c5faca6d443a788001d48c2066bf003,416,416,9
train,metal941_jpg.rf.548db76f054db95b5e9b49ab4ab9967e.jpg,valid,metal941,280a0b39efb7e27d28bd5639dc6622ce7f6baac497193ee6c49ef1d4af3d1437,416,416,5
train,metal944_jpg.rf.f368c3a1b1f3e45b242711626ecd3216.jpg,valid,metal944,b8ca69bf189a23dc3ccbc42eb70e0ab837563f32cb45e40a22524dbfbb8dd743,416,416,7
train,metal946_jpg.rf.acf1f9c7a425b64341f5b262be4d90ef.jpg,valid,metal946,0b9066de566bfd159de6c590375a84951a0f68313fce10813ed8e12e27301c6d,416,416,1
train,metal94_jpg.rf.049c9551c57f33355c0e7a005ae21e12.jpg,valid,metal94,66daa3b790f4ae3ffd80573004671fe2ade976cdd00374b5cf7029a0efbad216,416,416,3
train,metal952_jpg.rf.6fc0574bb5e848fda34a71ee07ca0acc.jpg,valid,metal952,0483d66b8220c1afeb99372438cf5df762cce54f662a16df907746a0ecfc6672,416,416,2
train,metal953_jpg.rf.d46c7a1054a74a021696d74b1f7dba46.jpg,valid,metal953,4f4ac899ee49814f43320ba4c054c1ce06a02c764070255b99bdbb871541bf1d,416,416,3
train,metal956_jpg.rf.e5db238b0b74d6b0950b89ae19b15c79.jpg,valid,metal956,f3eeb53f8b169c8b68710e3baec6e7f282cf3f48fab5aeaa6c1ca2b205a0da35,416,416,11
train,metal958_jpg.rf.0cefe129435d2531ab6fd1bc4365874f.jpg,valid,metal958,a0331eea36f848c48001f3965041decd41550d93bdf45032299dd700a33a12b0,416,416,4
train,metal95_jpg.rf.863cb5631e47d0411f6613816c128411.jpg,valid,metal95,5835e6b9ff1ed8b884c464502c7333d19b9a1292a7ff693c6c23e346917a4444,416,416,10
train,metal960_jpg.rf.e0528d33e037ec38675c5b25fb83b48b.jpg,valid,metal960,b626415ccf33be830a97f20d13a17c3ccff486d8e8c8205cf3387ab7eb0cf01a,416,416,1
train,metal967_jpg.rf.99423c3cc60911ac97b93267316f560f.jpg,valid,metal967,bd40736b63bfd7e0a5bbc52206cde919de613e16390902c1c8cdff964fede690,416,416,1
val,metal969_jpg.rf.7ef0a3d9f6f798c7c4c7240f3e6f2553.jpg,valid,metal969,8ed68bb6c6d5946575272721f3953fb1613ceea754cc6a96290bcf902d05a19f,416,416,1
test,metal973_jpg.rf.427f088f993f748a8251e844a6b63e34.jpg,valid,metal973,0f07c9ec31d5b0adf731d108f0bdb4924f481b9c2a5130a35b37062bb1123553,416,416,4
train,metal976_jpg.rf.d60d3dc09fea9c495d4ade339b1498bf.jpg,valid,metal976,c084533b2385b6321c26ec3faf3a569676c5634aa0ae778c710f709fca17f095,416,416,13
test,metal979_jpg.rf.bcd9b4e3eedfc6105608986f9f071e0e.jpg,valid,metal979,36e85764852bbd5a4caf2fdfcbee4024483f69acef6eda9f92340ed39b8c2855,416,416,1
train,metal982_jpg.rf.372786ef1b82bb290bdde411f72c945c.jpg,valid,metal982,7e449eb33be1724aafb70390c9ad31d4711f44de70d6fb245e1ea5d1e475d311,416,416,5
train,metal986_jpg.rf.7ee1f36b7dfbd77c96a921b2b01c553d.jpg,valid,metal986,41f4b924528bf97531a10545ef1a6184574266723dad7469fa346c1e0c40ef6e,416,416,1
train,metal993_jpg.rf.4c151973c2e06d47dc5c517c09328fcc.jpg,valid,metal993,5c1a6ce81997cd6069f7ef0670ded48cde1416e95c7d7dfaf5802d84497434a0,416,416,1
train,metal997_jpg.rf.78f86249ba1bbe38fb2413afdbf7e132.jpg,valid,metal997,580fca0840ebece485c4aba5708b509d62c43716bf1a68906315cb225214ab9a,416,416,2
train,metal998_jpg.rf.203899b6a12e04d001b8221865360361.jpg,valid,metal998,6f43b24862f19ad9b4a412577eb10c33ebdddaa2c5267666af6370bd6e6145dc,416,416,1
test,metal9_jpg.rf.e3905621bd2af8b2636cc66cc4102939.jpg,valid,metal9,5cac0ac8053e105625e9ea6c0e44030ab61bc9614e57964952e72fddab239bd4,416,416,2
train,metal1000_jpg.rf.f972491130c59d3bff7e97b22e8e2980.jpg,test,metal1000,9438adc72b0aae1b1cbd6b092d2cd127c6f3881ef174bbd837b24e18f6d4f545,416,416,1
test,metal1005_jpg.rf.d736ab336e8fa92ce57727666e624259.jpg,test,metal1005,a904925acbbebd06a8919bcc7538c1d383b94b5f0039a6ed68e4820eddffc5a4,416,416,1
train,metal100_jpg.rf.8605f3d87c15f6f37575fa2907d5bc6c.jpg,test,metal100,d06e4ea821785baae2e30bae532820a25ce77ed50620997a60a46ca5baa11edc,416,416,3
train,metal1014_jpeg.rf.7c66a5a281d17fde9891d5777c496391.jpg,test,metal1014,5d41dfa45c6848ff6d451cf8223a9d448216ab579aca51c18889f73852610b7e,416,416,1
train,metal1016_jpg.rf.e9045ffa8d93980005dca0adcce9f187.jpg,test,metal1016,14794b8c8878b907e23a5a780a20f47209472c0cdd58aa8077bb2a9addab8b05,416,416,2
train,metal1017_jpg.rf.52c6bf2e21ee24727bd9c29fc7955f22.jpg,test,metal1017,2018c3a3cabf199fea7a34536faa91179eb18ab175d82c9bdba10c35acd7ddfe,416,416,1
train,metal1021_jpg.rf.4cb79a4ecc66f08444b6493a7480ae9a.jpg,test,metal1021,ca5e4bdccd5f8354b2a6c1abf28a2a3f5bcdcee40aa1f2c679e9f6808ea238ab,416,416,4
val,metal1027_jpg.rf.97c4cd6662c7366606b0f2a96d2245b0.jpg,test,metal1027,b9d2fe7cb02df71208831005438670f0bceb64f374c9c47bc43a6cae0b20e760,416,416,6
train,metal1028_jpg.rf.bcd1921de5b9a4df22bbcce4e32344b6.jpg,test,metal1028,0774b8871d09b9ccd4f466a9715a2b8de2e1bbbf3444a1f68340cb01edc7499e,416,416,2
train,metal1032_jpg.rf.d0991459cb992a92cf44e9dd2b8cf608.jpg,test,metal1032,07067d4b36bda34d21695bb12a9e674e44fdcfde9f2f762be26c3441906a553b,416,416,3
train,metal1033_jpg.rf.18d8e320facc4cf861e71efb963cbff0.jpg,test,metal1033,8cf8e1f8925b32781ef6a892fa40c3681d04776c3325774569be6a9bd717bd33,416,416,2
train,metal103_jpg.rf.6a41c33575e78d7d9daa752d95ad0a71.jpg,test,metal103,4e92b7b5fe422c229f3a0264304c2080c709c40609ee7335a3be20808a6827f0,416,416,112
test,metal1040_jpg.rf.c6e8f2418b51b7d8891f49df3cecf80b.jpg,test,metal1040,9d90efb3d367d596545bb2fde20ef7313afcbee2e12d8af967c4ed82bb636b79,416,416,1
train,metal1043_jpg.rf.5b26249eef553f55a36e857bbd3673ea.jpg,test,metal1043,ecc357d04bdf163b8a7156edd0165d615b3d00a38b208220ff1b0736021dbf08,416,416,1
train,metal104_jpg.rf.c83369695e0e28f86fd33c7f172ab500.jpg,test,metal104,42cca292dc235c7afd54d51de906d2958f6897d69d45d6826402cad5959edd76,416,416,1
val,metal1053_jpg.rf.492204129cbc1001e9c01e243f1e29d4.jpg,test,metal1053,f1b9d5107d99bc7906d2cb770e921e389d582b8d599aa2eb83f1f75509d76edd,416,416,1
train,metal1054_jpg.rf.77028b250ec427debc8074bec7947e2a.jpg,test,metal1054,2f8b51bd66b0ec4c625db77da9cb52c7fd7eb90f754a8b88600080b245302a6f,416,416,1
train,metal1055_jpg.rf.446d1026ea8cd3eedc229b966a3518aa.jpg,test,metal1055,f313b0ccd6a3628625b8ace17f124caf4a84b46d6499824bf3bd111cf7fb70f0,416,416,2
train,metal1068_jpg.rf.8ab5900e2a6fd05841dfe67d9ba90071.jpg,test,metal1068,4f29cca8aee931d71c52a9d72e2fbf187968e5585a4ff012a85f18faee8db7e0,416,416,1
train,metal1071_jpg.rf.b8e8417ee13e84a02172838adb0de3c5.jpg,test,metal1071,acbb78c5e542a988b0a9a86c03155d7b54636be32b0454367e77fd4d121b0071,416,416,1
test,metal1072_jpg.rf.13c3060f96d906a8031aeb25a535690c.jpg,test,metal1072,8f337efcb85f28e42043954b640a8cb1d5d29eabe04d191a505457550d725eb9,416,416,3
test,metal1073_jpg.rf.1a9fd41b91e040527d38fd2cca1a2022.jpg,test,metal1073,a47a83f18d288c20dbbfcf73348caff6b5acb3927ec5c510784e459442145d2a,416,416,1
train,metal107_jpg.rf.a2458531400ef1d9a727115faae10668.jpg,test,metal107,ababc2f05f026c6401e9042060181bce56cbb5e398c50f6982272a798f4845ef,416,416,3
train,metal1083_jpg.rf.b3f36f295afad90d2e507a2f3e1af39e.jpg,test,metal1083,1c6bf45a6d9e96973d6625e7f00f4c57b518704ae1f781d4dcf96b50e0d04b67,416,416,1
train,metal1087_jpg.rf.77bacd7bbace158c62f5011d471cf54c.jpg,test,metal1087,d0324765ab0a1bbe67dd6d489f9780456bd984fc9f3b45ae846b1d7bd6963f5f,416,416,1
train,metal1090_jpg.rf.da2bba16cb9287ea92f45dbb62dcdeb4.jpg,test,metal1090,bbcee230d91ba7d93a8eaa75b5a85b50d002d6becd9617b7d1f5dbd3f6b2b6f3,416,416,1
train,metal1098_jpg.rf.507cf309a103c5f20e9b8eec1a968be6.jpg,test,metal1098,01bc7d1a1324629d5fdcae9883e443c1c109b7eb0ddc790c8d290c7ea1219616,416,416,1
train,metal109_jpg.rf.f8784bd5ecf753527793e03cb946d58f.jpg,test,metal109,dfd03ff76e57d8eb30db4d4d2805f8d727f707a1b194cb9c844f53bd023be59d,416,416,2
train,metal1102_jpg.rf.a7a2329c2dd38a0b268eed4d52e7f7aa.jpg,test,metal1102,7e3d83015446431f57ffb2a6b2ea8205f6667e90b1633aeb235ad0b371b0eacf,416,416,1
train,metal1103_jpeg.rf.5d10ee37d5ae097d6a7857c43ea64240.jpg,test,metal1103,33b245e9185ab880378ea8e5c03bbfcdfb7119cedda6a4984feac483e04c00a4,416,416,2
train,metal1104_jpg.rf.e8820c4d4aa054363ec9e5854a781e8e.jpg,test,metal1104,0fb1395d4ce0085c4c53e34279158097901b4a3542a29ae7158a2166cbb0c3f2,416,416,1
val,metal1107_jpg.rf.8c9ad83e86d60c440d309b8771ec5e03.jpg,test,metal1107,512df21b2ebcf4f527d74fc217ff5129303ddd5bff869d4979e08e72ffa7d655,416,416,1
train,metal1109_jpg.rf.87ca9515b5eda01c0f4328650bfab4f8.jpg,test,metal1109,c67f75b5a7700be66c391b39aee9439c71cc12c7d6e7f91b87f46e7284aac246,416,416,1
val,metal1110_jpg.rf.fb69d399b25ab24dc0d3dad340636c51.jpg,test,metal1110,e37c27279230f4ad8455ac7b7c3863c58e48936f0be221c39f8abc70a0c2957c,416,416,1
train,metal1112_jpg.rf.dca1ef6f02aa96b86cb93ad7c397ba89.jpg,test,metal1112,82b4f8b59eb69abaf0a2ee3f6cf5edfc6fd9293dc2fa28236d7a678aaaf73ee9,416,416,1
train,metal1115_jpg.rf.711608408599960a616d5fc5263995e3.jpg,test,metal1115,1b4822935e1cf83c9b99da179c0f330a797396eadbdd4388db4dcb5298ad69c5,416,416,2
val,metal1116_jpg.rf.bd0e3a3cec42f89e17700c00f108f564.jpg,test,metal1116,b38c9aeb806f52bf6b7153277dcce1e722082450b5fa4c5bf9a93edbebe32d70,416,416,4
train,metal1118_jpg.rf.451b5badef9b8cf6bb9e2d50d6a071cf.jpg,test,metal1118,e5e55b17ca31e5de1cca0a53d59860c0d4f7f8e590ca23d5620583daed0a2466,416,416,1
test,metal1120_jpg.rf.d18cf837b541dc54d3fea2e27ce0286c.jpg,test,metal1120,6800dff24040c822b48e3c57219ed16688f37be3d4e3d9e5bca446105f947ea1,416,416,1
train,metal1124_jpg.rf.64120bda05ac3be42254114a171e81a3.jpg,test,metal1124,00c1cfcd49f88ae99d53675637b79076d90f61d37f42f8260f52eb89c3180a3d,416,416,1
train,metal1127_jpg.rf.e64701711ecc551b2493bb10dc5348ff.jpg,test,metal1127,2cb54454e4fc6d48b38e9831ce81c261bdbffc2a693740f4249777a6b26e1b0d,416,416,1
train,metal1132_jpg.rf.3edfb55810126525325dcf554d07130f.jpg,test,metal1132,d176313000393a2eafea6be19cc7f7b545e8c0e31262484555458c031caceb16,416,416,1
train,metal1133_jpg.rf.883b6e29a13c233a18d676fe3f69b2a5.jpg,test,metal1133,5d804afe42d52effb9f76b92ff5f8159bf6e0b48a69128230b15e33a23448411,416,416,2
test,metal1138_jpg.rf.e34afb02948eba613f6615f96291c478.jpg,test,metal1138,d5f4ff94c1e21d982496ae4b7140eb788bb066b2f640bc91247865bd3f8ff1ec,416,416,2
test,metal1147_jpeg.rf.25fd41c8493e53e08b2247622f0287bb.jpg,test,metal1147,9463a542907eabf11f396fcc49cab22927cd03fa3124901f83424777f371889f,416,416,1
train,metal1149_jpg.rf.0e1b8c50984ae8052ba86ff9de8556f2.jpg,test,metal1149,83596cda33efe22d23676ff70fa24ba9f8653da0c1bd4b0886ba3cfb83f94b0a,416,416,7
train,metal1150_jpg.rf.84ddd28b2e35637e1a9d2ab4900941e6.jpg,test,metal1150,90c1e3f29e62f7f1832d9a317c4d78fac67ed4e49b5adbaf4f3e0afc95a84a9e,416,416,2
train,metal1152_jpg.rf.6dbbce6bc281069f6039e7ae63e03b81.jpg,test,metal1152,dc10eb67ee346ff9d98aa7f30d223c87f8e87fbcd2921a14bfec626d67dc4ca7,416,416,1
test,metal1153_jpg.rf.34e74d9d7c3273b419c871ae1fd338aa.jpg,test,metal1153,50088fa53f1b187d8a028f3ab04786e3c214229e347592167573f485f7dd7dd3,416,416,1
train,metal1154_jpg.rf.b3530016bbdf37fe33d6dc1974361b78.jpg,test,metal1154,2e8b0276dc16ec0074d74d25115b1b3d747095111196278120e49f27e0d5351f,416,416,4
test,metal1155_jpg.rf.e3d60e3023bb416f5f2e8c0675abd84c.jpg,test,metal1155,d5663d958ba85be57d08fc207bd244f598cefb96004f573f964bd46fac772541,416,416,5
train,metal1160_jpg.rf.1077e686f79862c3d9443ab49629b27c.jpg,test,metal1160,98bfe10abea945d4dde25f92b95baca4814aaf2892613b50d3a0e2d05c3a2a4e,416,416,1
val,metal1165_jpg.rf.b864bfe4c1041d36cb038ee304fb573a.jpg,test,metal1165,50c7fb39a5d9aa23e39d6283e02cf1d5ff9d898c7465ed9c8dff500704ead2bf,416,416,3
train,metal1172_jpg.rf.7e916154095046034c60a9d7c63bbad9.jpg,test,metal1172,7a476c7170ea222c4eef733738c3494c45fc08b533666b25781e945aceebfbd4,416,416,1
train,metal1181_jpg.rf.a6489be2a18fc1753a51e705fbc7f914.jpg,test,metal1181,ca46d49d10ca6bd2403872b0d3e122c0559863ab54020f08a78ae081a638f8c0,416,416,1
train,metal1183_jpg.rf.ff8fd318cdbc254780ba72391b075a85.jpg,test,metal1183,3a5d156600d6b79b6a22915fdaa318fc406bffdf918324c9d600f7d33a6aad4b,416,416,2
train,metal1184_jpg.rf.47caadf533bac29c860ae5295f36cec1.jpg,test,metal1184,274371abd5b0e555059e335df92239abbfe758f896f2e277c3c41c21eb0d8775,416,416,3
train,metal1188_jpg.rf.2f360831dd6f11a7170c000002f5d818.jpg,test,metal1188,2809cbfe52ac80b40eea3dffc8256184046aed5798d51b707af78cff039d8ccd,416,416,3
train,metal1189_jpg.rf.203b8e1241394b1f045d34b15e81b4c8.jpg,test,metal1189,67d28ded8310768977d19e362a9eeb6e203532865def1b24c2ef54d223aff354,416,416,1
val,metal1190_jpg.rf.2e839161a0c6be058728b05605df5e48.jpg,test,metal1190,6ba60ec24b9a12a680964dfc4cd3cd33bcdcfb463a1796b86f357e865a642537,416,416,1
train,metal1191_jpg.rf.b5e612251cb537c882701e905122e4fb.jpg,test,metal1191,73a6a53c89d5c10baa469c1ee378885dfffbb47001c3d41496217a0f894be3dc,416,416,1
train,metal1197_jpg.rf.7d43748416afbd5ec2a9a76362d0f2a9.jpg,test,metal1197,faf108dbbd71c3440771019220d623c4e34e9ff8d990c337b0938ac068f582ee,416,416,1
test,metal1199_jpg.rf.8f26d2b52d95aecec06bb483d5e6656d.jpg,test,metal1199,a037079b9d5da564beb94c71c1bc539269b43a2fa9af24608c8153a45c0ec627,416,416,5
train,metal1200_jpg.rf.3c59b4f57ee6ce4c4614faa1467c28db.jpg,test,metal1200,4c9a0baddd6507af28f1425715377632df538c8b6901bc0686d30d4a1864eae7,416,416,1
test,metal1202_jpg.rf.11da901287c83138a177a59aa3f6c6d7.jpg,test,metal1202,b26016b21768b364d388ec3ba8dc8df17d09ed602bffaf17df5729e422e54c05,416,416,1
train,metal1203_jpg.rf.c87bd7b3b435cb8af55a962f93f2688f.jpg,test,metal1203,7e2f73fe989bef21767830f2f6eb9cae1d2deb7ccc6cdab1f84776a84374b906,416,416,1
train,metal1204_jpg.rf.5e3741be9747b915bfe7ecacc2bcae97.jpg,test,metal1204,4a27977ed2297acc470004e872f885b1cb1cf17739f63947b4f264fd613925bc,416,416,1
train,metal1207_jpg.rf.6294cf1c1a13ba70f67b099d5f04c357.jpg,test,metal1207,85771847856ec385599a0976d6eb88214bb3efc9b02dee8b19d2e2298c1de46f,416,416,1
train,metal1209_jpg.rf.9259313b2f74015e73cbd40d57b1f95a.jpg,test,metal1209,01a80128b8bd92ce2fba40de9282cee2d05c7eb6ccca7a325e9b9ac13d6d700f,416,416,1
train,metal1210_jpg.rf.56ce703727f2dc9be71bbc8908e4cc65.jpg,test,metal1210,2dfc836454c4619d3cbbc20a56c79dabd5839079b4ecadc3e11b09030e337b29,416,416,2
val,metal1220_jpg.rf.21c371a0b15dd2f75e3e1ba171a00c31.jpg,test,metal1220,7c88ec72773d107c39931581816ec41af70a5f5c98a87a6799a0d05e9f7a709b,416,416,2
train,metal1221_jpg.rf.9afa70f5995ff9ff579360142ce15805.jpg,test,metal1221,1ff5653d731db3559096a1eaf84fe77dec51eada6a32a48e83c3c46d384612e9,416,416,1
train,metal1224_jpg.rf.c6d7f3bef2d95495e58fe4059d434244.jpg,test,metal1224,6ad28d1d18817de26dc80bda10ee07b190e04fa7b104f26e138cb2f7272ded91,416,416,1
train,metal1226_jpg.rf.8c117190a7c995850b4db568aa01acc8.jpg,test,metal1226,d5c3a0533312aa0d46c6c85bb4e588db91591cc8377567479ba44557aea8a6de,416,416,1
train,metal122_jpg.rf.53c6a049da6b4f1f10ca8f9b1d686662.jpg,test,metal122,5e25373ec5749a8d0c2f6ee69cb44b5572c0b7c0eaca156a98d8a876c66b4157,416,416,1
train,metal1236_jpg.rf.65d61f1f496d4d949ab4f8882a261652.jpg,test,metal1236,ab15a74c90a067bf1ddc4f035c5b4401254ed3df76ad74cd219fc6fa88991876,416,416,1
train,metal1244_jpg.rf.560d9507df7b2075d1dd5275d822aca3.jpg,test,metal1244,dd9602f4854b443a9c8d5eff87daa562e0b0932f91fdb089a20cfdb390aa0604,416,416,2
train,metal1247_jpg.rf.ff510126c5258177370d15fbfa1b00b7.jpg,test,metal1247,5cdf72b6aaf80b017524bcb39f71a25f577e783ccf3c39296ba7265fa461cfd8,416,416,6
train,metal1249_jpg.rf.275f19692c47eff8d371ea2d482fbc47.jpg,test,metal1249,36a887edc9ca722396afc4388d2fb30907fa3f60bcc809843cc924022d53756f,416,416,1
test,metal124_jpg.rf.63401770adf4cae91869a2fdd2b45e11.jpg,test,metal124,9fb184055c1c38e36edf4c8828949ea6e18fd6914e4f6529828cdea6f06d9fca,416,416,5
val,metal1250_jpg.rf.b4d7a56410e637dedc32eccfcd6cad91.jpg,test,metal1250,93fc28874cb7c1c52924909e635a010dbc70dabfcf28587d172d9f1978deb345,416,416,2
train,metal1251_jpg.rf.b0e1ca8ea00fc4af8edbb8371e19945f.jpg,test,metal1251,bf7008fbec63bc82c310d29e289f2f77982cbcb17125816f3b04bbe2b60948c1,416,416,1
test,metal1253_jpg.rf.c93299f221d8b9614552891bf14f23be.jpg,test,metal1253,97a116228d49217cc018884e25a47454162e0bf5c432f65e654f9ffc8a0bb2a5,416,416,1
train,metal1256_jpg.rf.7fa9a1bf1f14a65984aa528039452257.jpg,test,metal1256,18bc2be448d3e7b6686142c9043f032f90073822b61ff083f38e387c0b6d817a,416,416,1
train,metal125_jpg.rf.3d0be74cec55c1e098519d22294caace.jpg,test,metal125,0016a2ad19936ee7431a7b1b7ffeb4d692c73b4360e10b56a1ec05c7a410b982,416,416,1
train,metal126_jpg.rf.494b43ce7b5662e99f1d622c3b30e836.jpg,test,metal126,71bc7d6d755771bd6c3fc593ab35ac444228e01ed522814385db4e397a0ff080,416,416,7
test,metal129_jpg.rf.4981c824d2da10ecb274e009233c7729.jpg,test,metal129,ed537d532462bc9004cb40384aadb515ff94ee459ca7cc086357ea2874ac728e,416,416,9
test,metal131_jpg.rf.714702bd3924f88c2eb78de78833fe17.jpg,test,metal131,b015ef2b162d2e052544c81208465f7eacf69e45b1b39902552ce63d625da590,416,416,12
test,metal134_jpg.rf.5786f1ae5a29d20516e82d61697c0421.jpg,test,metal134,4d0f9d5e1d684a251c7d2a6dd210e58d0e494bf39c73b2b680b3ec224285db63,416,416,2
train,metal136_jpg.rf.2d1864df73e60d325705eb2f961e16a8.jpg,test,metal136,e666f4c63967590f61df438042431cfd37499eddda049acd231377993da45c2e,416,416,1
train,metal138_jpg.rf.fb69100b4571a0938bf2e12caeb84956.jpg,test,metal138,a6ed40e544297a98bda102c705b00077fb48eb89c74969d70e959883d8ac83df,416,416,3
val,metal139_jpg.rf.907bf662a10abd30090f560695897f2a.jpg,test,metal139,0c472f8931410fdcca8872439df324a7581a424cc73a16c56f8f4e0384667f83,416,416,4
test,metal144_jpg.rf.facaad1f39bd814f1f72d55dbc0e6363.jpg,test,metal144,72101786e978a473204a6f96d4bebb1348f8618b3c11ea6035c7081837d433e2,416,416,4
val,metal148_jpg.rf.256c2f0791f6a61ce6d6357eafd6ae73.jpg,test,metal148,9f65ea2234624cc190e5f4ce3ddacf72e2d6bec825efdcdde6991ded1580747f,416,416,6
test,metal152_jpg.rf.c2f378261b18b711ffae82c63bb893b6.jpg,test,metal152,2f679d8875f4fe959ace54b763da09fe65cf34981425c1a67ba61926c9c2547a,416,416,1
train,metal153_jpg.rf.b693d0fefd784f69438b481f217e6ce5.jpg,test,metal153,1e6a41f697f0602f7d62d778031ec3da26351aae4fc535abf592c3a9ce71f7e3,416,416,1
test,metal154_jpg.rf.87271548a3b6c87171b2bf89f7d2fa0b.jpg,test,metal154,513a7e1ef518da0383c47e32dcfe63f59df882d7f39530187066f80fad2ea88f,416,416,12
train,metal161_jpg.rf.0b98e8ba4e324f55bd70530db1501e27.jpg,test,metal161,15ade6f273ed53a64c9d912f5cdeb5da9b36652602787b71f7bc7aca41fcb344,416,416,5
train,metal166_jpg.rf.4799529af15e95cf8e91bb2a157989b3.jpg,test,metal166,2b2a180ba66c6e232777f6df8599c680a8ec2c703ea6b6af88244ddd7570b23a,416,416,1
train,metal16_jpg.rf.11f031c205383935e079f6b96e6bc3a4.jpg,test,metal16,df97825641d9005f3d06dc8e448e279e64ef414aca7a8566b5bcf60d5d84f7e7,416,416,2
train,metal175_jpg.rf.7cf40cf5bf652a6aa3fa4a6fb1389531.jpg,test,metal175,6afbcbe80ad7b4eb0d51dc9eeab9b86896b9e0eb868eea0e6ac70e4020ff0ef4,416,416,3
train,metal176_jpg.rf.ebf256e2c06e3ac920a21d6dad5a89aa.jpg,test,metal176,be507fc47eb03654fd256db48c976bb9961f94b5634c796b51fa0a9cdd976dfd,416,416,2
train,metal186_jpg.rf.61e81e05dcbc43a0bf882bdba7d8e216.jpg,test,metal186,cce6068cbc1b4a1dc896742d75dca17c7bda602441970ac30785ea8804c1ad69,416,416,6
test,metal190_jpg.rf.b577995902336ac86fc12db4fc7e37bd.jpg,test,metal190,a9d824570222259a2f2106c7d351b05f8cb4ae622f157826158f07bd377ef477,416,416,3
test,metal191_jpg.rf.12b2d197019153fac46e983f0d982cdb.jpg,test,metal191,c14bb87b8a2cba9e70394bf8d1aa2f575982a4ffe1b4b61385c6b2cd19cc5e87,416,416,1
val,metal201_jpg.rf.b989fdb2088122f12515aeb0e094d5c2.jpg,test,metal201,5c0c35ae230f595142b241a1055d5dd5361a9c6617afe9cb22d5afbf646211b6,416,416,6
train,metal211_jpg.rf.54516123010226f7d276a0a2ab4d394a.jpg,test,metal211,73149858fc144c6556fc287fc503ed6b061347d5917b443cece8cc8112fd7edb,416,416,5
train,metal216_jpg.rf.e2c9cdb5c721902147c2d6c12995609e.jpg,test,metal216,842315ab5611565a24ccb5b0444aba62cc73c200a8dda8efbb3310ce7264d787,416,416,2
train,metal21_jpg.rf.b7fd8075839e4b30784369e96ff367fa.jpg,test,metal21,f7993ecc7846382225170e1758f491046b1f2236016bbaf0b476c624d5bc2211,416,416,2
train,metal220_jpg.rf.5cfa05f50f97eed3ff82dcf5386b0f7b.jpg,test,metal220,2b43ec438a45ea3819b4eccd155a99af9815c693564b61dc8d53c7f56aed18c1,416,416,7
test,metal223_jpg.rf.f30481068885c806f2de3d9682ffc10d.jpg,test,metal223,e11b275a55dee0f669bf0f5a17a323e057d6fe6382cdf7409bc3fad5b9723b41,416,416,6
train,metal229_jpg.rf.bb8302fd85a428a88fa95fff225da194.jpg,test,metal229,3539812428ca7bcc5a70035dced7a2b073aac3d35fd9b37eea1e606d3d052c3b,416,416,8
