crop_filename,source_image_id,source_image_path,source_split,target_class_id,target_class,original_bbox_norm,original_bbox_px,crop_window_px,crop_size_px,source_size_px,resulting_bbox_norm,original_rel_area,new_rel_area,area_gain,original_bucket,new_bucket,boxes_in_crop
crop_batch_5_000110_000_bag_wrapper.jpg,batch_5_000110,data/official_complete/TACO/data/batch_5/000110.JPG,train,0,bag_wrapper,"0.282629,0.738766,0.083027,0.092729","787.0,1695.0,271.0,227.0","652,1537,1194,2079",542x542,3264x2448,"0.499079,0.500921,0.500000,0.418820",0.00769901,0.20941024,27.2,tiny,large,1
crop_batch_5_000111_000_bottle.jpg,batch_5_000111,data/prepared_run_002/images/train/batch_5_000111.JPG,train,1,bottle,"0.391748,0.641085,0.126634,0.064645","804.0,1987.0,310.0,211.0","649,1783,1269,2403",620x620,2448x3264,"0.499999,0.499196,0.500000,0.340325",0.00818625,0.17016234,20.8,tiny,medium,2
crop_batch_5_000111_002_bag_wrapper.jpg,batch_5_000111,data/prepared_run_002/images/train/batch_5_000111.JPG,train,0,bag_wrapper,"0.051675,0.659467,0.101716,0.029718","2.0,2104.0,249.0,97.0","0,1903,498,2402",498x499,2448x3264,"0.254017,0.500001,0.500002,0.194388",0.0030228,0.09719424,32.2,tiny,medium,1
crop_batch_5_000111_001_bottle_cap.jpg,batch_5_000111,data/prepared_run_002/images/train/batch_5_000111.JPG,train,2,bottle_cap,"0.416054,0.672947,0.018382,0.011949","996.0,2177.0,45.0,39.0","923,2100,1115,2292",192x192,2448x3264,"0.497397,0.502599,0.234371,0.203133",0.00021965,0.04760838,216.7,tiny,small,1
crop_batch_5_000113_000_carton.jpg,batch_5_000113,data/official_complete/TACO/data/batch_5/000113.JPG,train,4,carton,"0.352022,0.361111,0.216299,0.195261","796.0,645.0,706.0,478.0","443,178,1855,1590",1412x1412,3264x2448,"0.500000,0.500000,0.500000,0.338526",0.04223476,0.16926306,4.0,small,medium,2
crop_batch_5_000113_001_bag_wrapper.jpg,batch_5_000113,data/official_complete/TACO/data/batch_5/000113.JPG,train,0,bag_wrapper,"0.346201,0.337010,0.164216,0.124183","862.0,673.0,536.0,304.0","594,289,1666,1361",1072x1072,3264x2448,"0.500000,0.500000,0.500001,0.283582",0.02039284,0.14179131,7.0,small,medium,2
crop_batch_5_000114_000_bottle.jpg,batch_5_000114,data/prepared_run_002/images/train/batch_5_000114.JPG,train,1,bottle,"0.542892,0.219822,0.218137,0.098958","1062.0,556.0,534.0,323.0","795,183,1863,1251",1068x1068,2448x3264,"0.500000,0.500467,0.499999,0.302433",0.0215864,0.15121654,7.0,small,medium,2
crop_batch_5_000114_001_bottle_cap.jpg,batch_5_000114,data/prepared_run_002/images/train/batch_5_000114.JPG,train,2,bottle_cap,"0.635825,0.184743,0.032271,0.028799","1517.0,556.0,79.0,94.0","1460,507,1652,699",192x192,2448x3264,"0.502602,0.500006,0.411455,0.489583",0.00092937,0.2014415,216.7,tiny,large,1
crop_batch_5_000114_002_cigarette.jpg,batch_5_000114,data/prepared_run_002/images/train/batch_5_000114.JPG,train,5,cigarette,"0.457925,0.438113,0.030229,0.014706","1084.0,1406.0,74.0,48.0","1025,1334,1217,1526",192x192,2448x3264,"0.500002,0.500004,0.385420,0.250002",0.00044455,0.09635571,216.7,tiny,medium,1
crop_batch_5_000115_000_bag_wrapper.jpg,batch_5_000115,data/prepared_run_002/images/train/batch_5_000115.JPG,train,0,bag_wrapper,"0.501021,0.473192,0.073938,0.056066","1136.0,1453.0,181.0,183.0","1043,1361,1409,1727",366x366,2448x3264,"0.501365,0.501363,0.494536,0.499998",0.00414541,0.24726729,59.6,tiny,large,1
crop_batch_5_000118_000_cup.jpg,batch_5_000118,data/official_complete/TACO/data/batch_5/000118.JPG,train,6,cup,"0.424326,0.517361,0.168505,0.176879","1110.0,1050.0,550.0,433.0","835,716,1935,1817",1100x1101,3264x2448,"0.500000,0.500000,0.500000,0.393279",0.029805,0.19663944,6.6,small,medium,1
crop_batch_5_000119_000_cigarette.jpg,batch_5_000119,data/official_complete/TACO/data/batch_5/000119.JPG,train,5,cigarette,"0.475490,0.392157,0.019608,0.004902","1520.0,954.0,64.0,12.0","1456,864,1648,1056",192x192,3264x2448,"0.499997,0.500002,0.333336,0.062500",9.612e-05,0.02083367,216.7,tiny,small,1
crop_batch_6_000000_000_cup.jpg,batch_6_000000,data/prepared_run_002/images/train/batch_6_000000.JPG,train,6,cup,"0.425654,0.547028,0.091503,0.054228","930.0,1697.0,224.0,177.0","818,1562,1266,2009",448x447,2448x3264,"0.500002,0.499999,0.499999,0.395974",0.00496202,0.19798621,39.9,tiny,medium,1
crop_batch_6_000002_001_carton.jpg,batch_6_000002,data/prepared_run_002/images/train/batch_6_000002.JPG,train,4,carton,"0.292279,0.317402,0.146446,0.162582","715.0,578.0,478.0,398.0","476,299,1432,1255",956x956,3264x2448,"0.499999,0.500000,0.500000,0.416319",0.02380948,0.20815927,8.7,small,large,1
crop_batch_6_000005_000_bag_wrapper.jpg,batch_6_000005,data/prepared_run_002/images/train/batch_6_000005.JPG,train,0,bag_wrapper,"0.454861,0.541667,0.142565,0.068015","939.0,1657.0,349.0,222.0","765,1419,1462,2117",697x698,2448x3264,"0.500000,0.500002,0.500716,0.318053",0.00969656,0.15925423,16.4,tiny,medium,1
crop_batch_6_000005_002_cigarette.jpg,batch_6_000005,data/prepared_run_002/images/train/batch_6_000005.JPG,train,5,cigarette,"0.757761,0.939645,0.028595,0.022672","1820.0,3030.0,70.0,74.0","1759,2971,1951,3163",192x192,2448x3264,"0.499994,0.500007,0.364586,0.385424",0.00064831,0.14052029,216.7,tiny,medium,1
crop_batch_6_000005_001_cigarette.jpg,batch_6_000005,data/prepared_run_002/images/train/batch_6_000005.JPG,train,5,cigarette,"0.700572,0.871630,0.023693,0.010417","1686.0,2828.0,58.0,34.0","1619,2749,1811,2941",192x192,2448x3264,"0.500001,0.500002,0.302086,0.177089",0.00024681,0.05349606,216.7,tiny,medium,1
crop_batch_6_000006_002_bottle.jpg,batch_6_000006,data/official_complete/TACO/data/batch_6/000006.JPG,train,1,bottle,"0.436734,0.497345,0.068934,0.060049","1313.0,1144.0,225.0,147.0","1200,992,1651,1443",451x451,3264x2448,"0.500000,0.500001,0.498893,0.325942",0.00413942,0.16261018,39.3,tiny,medium,1
crop_batch_6_000006_000_bottle_cap.jpg,batch_6_000006,data/official_complete/TACO/data/batch_6/000006.JPG,train,2,bottle_cap,"0.946998,0.618873,0.026961,0.026144","3047.0,1483.0,88.0,64.0","2995,1419,3187,1611",192x192,3264x2448,"0.500008,0.500006,0.458337,0.333336",0.00070487,0.15278022,216.7,tiny,medium,1
crop_batch_6_000006_001_bottle_cap.jpg,batch_6_000006,data/official_complete/TACO/data/batch_6/000006.JPG,train,2,bottle_cap,"0.824449,0.441789,0.018995,0.011846","2660.0,1067.0,62.0,29.0","2595,985,2787,1177",192x192,3264x2448,"0.500008,0.502601,0.322915,0.151037",0.00022501,0.04877195,216.8,tiny,small,1
crop_batch_6_000008_000_cup.jpg,batch_6_000008,data/official_complete/TACO/data/batch_6/000008.JPG,train,6,cup,"0.693407,0.917683,0.177973,0.164634","1586.0,1644.0,467.0,324.0","1352,1034,2287,1968",935x934,2624x1968,"0.500000,0.826553,0.499466,0.346895",0.02930041,0.17326231,5.9,small,medium,1
crop_batch_6_000015_000_cup.jpg,batch_6_000015,data/official_complete/TACO/data/batch_6/000015.JPG,train,6,cup,"0.449734,0.874715,0.088099,0.108428","1142.0,1801.0,248.0,238.0","1018,1672,1514,2168",496x496,2815x2195,"0.500002,0.499999,0.499997,0.479838",0.0095524,0.23991754,25.1,tiny,large,1
crop_batch_6_000015_002_bottle.jpg,batch_6_000015,data/official_complete/TACO/data/batch_6/000015.JPG,train,1,bottle,"0.678330,0.721640,0.173712,0.202278","1665.0,1362.0,489.0,444.0","1420,1095,2398,2073",978x978,2815x2195,"0.500510,0.500000,0.499999,0.453988",0.03513812,0.22699364,6.5,small,large,2
crop_batch_6_000015_001_bottle.jpg,batch_6_000015,data/official_complete/TACO/data/batch_6/000015.JPG,train,1,bottle,"0.542984,0.758542,0.174423,0.099317","1283.0,1556.0,491.0,218.0","1037,1174,2020,2156",983x982,2815x2195,"0.500000,0.500000,0.499492,0.221997",0.01732317,0.11088563,6.4,small,medium,3
crop_batch_6_000017_000_carton.jpg,batch_6_000017,data/prepared_run_002/images/train/batch_6_000017.JPG,train,4,carton,"0.256536,0.384191,0.225490,0.181985","352.0,957.0,552.0,594.0","34,660,1222,1848",1188x1188,2448x3264,"0.500000,0.500000,0.464646,0.499999",0.0410358,0.23232265,5.7,small,large,3
crop_batch_6_000017_003_bottle.jpg,batch_6_000017,data/prepared_run_002/images/train/batch_6_000017.JPG,train,1,bottle,"0.483252,0.224112,0.115196,0.222733","1042.0,368.0,282.0,727.0","456,5,1910,1459",1454x1454,2448x3264,"0.500001,0.499657,0.193948,0.500000",0.02565795,0.09697387,3.8,small,medium,4
crop_batch_6_000017_002_bottle.jpg,batch_6_000017,data/prepared_run_002/images/train/batch_6_000017.JPG,train,1,bottle,"0.301471,0.216912,0.285131,0.078431","389.0,580.0,698.0,256.0","40,10,1436,1406",1396x1396,2448x3264,"0.500001,0.500001,0.500000,0.183380",0.02236311,0.0916902,4.1,small,medium,3
crop_batch_6_000020_000_bag_wrapper.jpg,batch_6_000020,data/prepared_run_002/images/train/batch_6_000020.JPG,train,0,bag_wrapper,"0.558007,0.562806,0.102124,0.053309","1241.0,1750.0,250.0,174.0","1116,1587,1616,2087",500x500,2448x3264,"0.500002,0.499998,0.499999,0.348001",0.00544413,0.17400026,32.0,tiny,medium,1
crop_batch_6_000023_001_carton.jpg,batch_6_000023,data/official_complete/TACO/data/batch_6/000023.JPG,train,4,carton,"0.515165,0.541667,0.227022,0.121732","1311.0,1177.0,741.0,298.0","940,585,2422,2067",1482x1482,3264x2448,"0.500336,0.500001,0.500000,0.201080",0.02763584,0.10053976,3.6,small,medium,2
crop_batch_6_000023_002_bottle_cap.jpg,batch_6_000023,data/official_complete/TACO/data/batch_6/000023.JPG,train,2,bottle_cap,"0.237592,0.654412,0.029718,0.042484","727.0,1550.0,97.0,104.0","671,1498,880,1706",209x208,3264x2448,"0.500001,0.500003,0.464113,0.500004",0.00126254,0.2320582,183.8,tiny,large,1
crop_batch_6_000023_000_bottle.jpg,batch_6_000023,data/official_complete/TACO/data/batch_6/000023.JPG,train,1,bottle,"0.276195,0.583946,0.107537,0.185049","726.0,1203.0,351.0,453.0","449,976,1355,1882",906x906,3264x2448,"0.499449,0.500552,0.387418,0.500000",0.01989961,0.19370901,9.7,small,medium,2
crop_batch_6_000024_002_straw.jpg,batch_6_000024,data/official_complete/TACO/data/batch_6/000024.JPG,train,7,straw,"0.463415,0.476118,0.033537,0.018293","1172.0,919.0,88.0,36.0","1120,841,1312,1033",192x192,2624x1968,"0.500005,0.500001,0.458339,0.187503",0.00061349,0.08594005,140.1,tiny,medium,1
crop_batch_6_000024_000_can.jpg,batch_6_000024,data/official_complete/TACO/data/batch_6/000024.JPG,train,3,can,"0.616806,0.656758,0.083460,0.099085","1509.0,1195.0,219.0,195.0","1399,1074,1837,1511",438x437,2624x1968,"0.501139,0.499999,0.499998,0.446223",0.00826963,0.22311033,27.0,tiny,large,1
crop_batch_6_000024_001_carton.jpg,batch_6_000024,data/official_complete/TACO/data/batch_6/000024.JPG,train,4,carton,"0.392340,0.508638,0.152058,0.146341","830.0,857.0,399.0,288.0","630,602,1429,1400",799x798,2624x1968,"0.500000,0.499999,0.499374,0.360901",0.02225232,0.1802248,8.1,small,medium,2
crop_batch_6_000027_000_cup.jpg,batch_6_000027,data/official_complete/TACO/data/batch_6/000027.JPG,train,6,cup,"0.372855,0.803513,0.163603,0.133987","950.0,1803.0,534.0,328.0","683,1380,1751,2448",1068x1068,3264x2448,"0.499999,0.549625,0.500000,0.307116",0.02192068,0.15355819,7.0,small,medium,1
crop_batch_6_000028_000_can.jpg,batch_6_000028,data/prepared_run_002/images/train/batch_6_000028.JPG,train,3,can,"0.582312,0.596661,0.217729,0.119179","1159.0,1753.0,533.0,389.0","892,1415,1959,2481",1067x1066,2448x3264,"0.500000,0.499532,0.499532,0.364916",0.02594872,0.18228711,7.0,small,medium,1
crop_batch_6_000032_001_bottle.jpg,batch_6_000032,data/official_complete/TACO/data/batch_6/000032.JPG,train,1,bottle,"0.713848,0.689747,0.078431,0.041258","2202.0,1638.0,256.0,101.0","2074,1433,2586,1944",512x511,3264x2448,"0.500000,0.500001,0.499998,0.197651",0.00323591,0.09882496,30.5,tiny,medium,1
crop_batch_6_000032_000_bottle.jpg,batch_6_000032,data/official_complete/TACO/data/batch_6/000032.JPG,train,1,bottle,"0.327665,0.651144,0.072610,0.063725","951.0,1516.0,237.0,156.0","832,1357,1306,1831",474x474,3264x2448,"0.501052,0.500001,0.499998,0.329111",0.00462707,0.16455503,35.6,tiny,medium,1
crop_batch_6_000033_000_straw.jpg,batch_6_000033,data/official_complete/TACO/data/batch_6/000033.JPG,train,7,straw,"0.391768,0.663364,0.049543,0.023882","963.0,1282.0,130.0,47.0","898,1175,1158,1436",260x261,2624x1968,"0.499997,0.500001,0.500003,0.180076",0.00118319,0.09003846,76.1,tiny,medium,1
crop_batch_6_000034_001_bottle.jpg,batch_6_000034,data/prepared_run_002/images/train/batch_6_000034.JPG,train,1,bottle,"0.569649,0.698529,0.086193,0.160539","1289.0,2018.0,211.0,524.0","871,1756,1919,2804",1048x1048,2448x3264,"0.499524,0.499999,0.201336,0.499999",0.01383734,0.10066803,7.3,small,medium,1
crop_batch_6_000034_000_bottle.jpg,batch_6_000034,data/prepared_run_002/images/train/batch_6_000034.JPG,train,1,bottle,"0.738971,0.214614,0.150327,0.121017","1625.0,503.0,368.0,395.0","1414,306,2204,1095",790x789,2448x3264,"0.500001,0.500000,0.465823,0.500633",0.01819212,0.2332066,12.8,small,large,1
crop_batch_6_000036_000_can.jpg,batch_6_000036,data/official_complete/TACO/data/batch_6/000036.JPG,train,3,can,"0.524962,0.522358,0.029345,0.041667","1339.0,987.0,77.0,82.0","1282,932,1474,1124",192x192,2624x1968,"0.497397,0.500003,0.401048,0.427087",0.00122272,0.17128243,140.1,tiny,medium,3
crop_batch_6_000036_001_can.jpg,batch_6_000036,data/official_complete/TACO/data/batch_6/000036.JPG,train,3,can,"0.848133,0.518547,0.020960,0.028963","2198.0,992.0,55.0,57.0","2130,925,2322,1117",192x192,2624x1968,"0.497401,0.497398,0.286453,0.296871",0.00060706,0.08503962,140.1,tiny,medium,1
crop_batch_6_000036_002_bottle.jpg,batch_6_000036,data/official_complete/TACO/data/batch_6/000036.JPG,train,1,bottle,"0.491235,0.542937,0.035823,0.047256","1242.0,1022.0,94.0,93.0","1193,973,1385,1165",192x192,2624x1968,"0.500003,0.497396,0.489581,0.484374",0.00169285,0.23714031,140.1,tiny,large,2
crop_batch_6_000036_004_bottle.jpg,batch_6_000036,data/official_complete/TACO/data/batch_6/000036.JPG,train,1,bottle,"0.487233,0.624746,0.078125,0.060467","1176.0,1170.0,205.0,119.0","1073,1025,1483,1435",410x410,2624x1968,"0.501218,0.498781,0.500000,0.290242",0.00472398,0.1451208,30.7,tiny,medium,4
crop_batch_6_000042_000_cup.jpg,batch_6_000042,data/prepared_run_002/images/train/batch_6_000042.JPG,train,6,cup,"0.364379,0.443781,0.081699,0.070772","792.0,1333.0,200.0,231.0","661,1218,1123,1680",462x462,2448x3264,"0.500000,0.498920,0.432899,0.500000",0.005782,0.21644912,37.4,tiny,large,1
crop_batch_6_000045_001_bottle_cap.jpg,batch_6_000045,data/official_complete/TACO/data/batch_6/000045.JPG,train,2,bottle_cap,"0.221967,0.769404,0.025429,0.029003","683.0,1848.0,83.0,71.0","629,1788,821,1980",192x192,3264x2448,"0.497397,0.497401,0.432293,0.369788",0.00073752,0.15985687,216.7,tiny,medium,1
crop_batch_6_000045_000_bottle.jpg,batch_6_000045,data/official_complete/TACO/data/batch_6/000045.JPG,train,1,bottle,"0.225643,0.662173,0.068934,0.244281","624.0,1322.0,225.0,598.0","138,1023,1334,2219",1196x1196,3264x2448,"0.500417,0.500000,0.188128,0.500000",0.01683927,0.09406377,5.6,small,medium,2
crop_batch_6_000046_000_bottle.jpg,batch_6_000046,data/prepared_run_002/images/train/batch_6_000046.JPG,train,1,bottle,"0.285131,0.225337,0.136438,0.112439","531.0,552.0,334.0,367.0","331,368,1065,1103",734x735,2448x3264,"0.500001,0.500000,0.455041,0.499321",0.01534095,0.22721159,14.8,small,large,1
crop_batch_6_000046_017_cigarette.jpg,batch_6_000046,data/prepared_run_002/images/train/batch_6_000046.JPG,train,5,cigarette,"0.275735,0.575061,0.004085,0.012868","670.0,1856.0,10.0,42.0","579,1781,771,1973",192x192,2448x3264,"0.499996,0.499995,0.052084,0.218756",5.257e-05,0.01139363,216.8,tiny,small,1
crop_batch_6_000046_003_cigarette.jpg,batch_6_000046,data/prepared_run_002/images/train/batch_6_000046.JPG,train,5,cigarette,"0.212010,0.615809,0.020425,0.011029","494.0,1992.0,50.0,36.0","423,1914,615,2106",192x192,2448x3264,"0.500003,0.500003,0.260419,0.187493",0.00022527,0.04882669,216.7,tiny,small,2
crop_batch_6_000051_000_bottle.jpg,batch_6_000051,data/prepared_run_002/images/train/batch_6_000051.JPG,train,1,bottle,"0.489175,0.324295,0.060866,0.136336","1123.0,836.0,149.0,445.0","752,613,1643,1503",891x890,2448x3264,"0.500000,0.500561,0.167228,0.500001",0.00829823,0.08361403,10.1,tiny,medium,1
crop_batch_6_000052_000_cup.jpg,batch_6_000052,data/prepared_run_002/images/train/batch_6_000052.JPG,train,6,cup,"0.421977,0.482230,0.062908,0.061887","956.0,1473.0,154.0,202.0","831,1372,1235,1776",404x404,2448x3264,"0.499999,0.499997,0.381185,0.499998",0.00389319,0.19059177,49.0,tiny,medium,1
crop_batch_6_000057_011_bottle.jpg,batch_6_000057,data/official_complete/TACO/data/batch_6/000057.JPG,train,1,bottle,"0.173866,0.660948,0.077512,0.353758","441.0,1185.0,253.0,866.0","0,716,1732,2448",1732x1732,3264x2448,"0.327655,0.520786,0.146073,0.500000",0.02742049,0.07303668,2.7,small,medium,7
crop_batch_6_000057_008_can.jpg,batch_6_000057,data/official_complete/TACO/data/batch_6/000057.JPG,train,3,can,"0.761795,0.375613,0.039522,0.082108","2422.0,819.0,129.0,201.0","2285,719,2687,1121",402x402,3264x2448,"0.501241,0.498758,0.320895,0.500001",0.00324507,0.16044783,49.4,tiny,medium,3
crop_batch_6_000057_005_can.jpg,batch_6_000057,data/official_complete/TACO/data/batch_6/000057.JPG,train,3,can,"0.609069,0.329453,0.066176,0.140931","1880.0,634.0,216.0,345.0","1643,462,2333,1152",690x690,3264x2448,"0.500002,0.499277,0.313041,0.499999",0.00932625,0.15652021,16.8,tiny,medium,5
crop_batch_6_000058_000_bottle.jpg,batch_6_000058,data/prepared_run_002/images/train/batch_6_000058.JPG,train,1,bottle,"0.352533,0.142004,0.356209,0.102635","427.0,296.0,872.0,335.0","0,0,1744,1744",1744x1744,2448x3264,"0.494840,0.265769,0.500000,0.192088",0.03655951,0.09604372,2.6,small,medium,2
crop_batch_6_000060_000_bottle.jpg,batch_6_000060,data/prepared_run_002/images/train/batch_6_000060.JPG,train,1,bottle,"0.415441,0.480392,0.122549,0.185662","867.0,1265.0,300.0,606.0","411,962,1623,2174",1212x1212,2448x3264,"0.500000,0.500000,0.247525,0.500001",0.02275269,0.12376251,5.4,small,medium,1
crop_batch_6_000062_000_bag_wrapper.jpg,batch_6_000062,data/official_complete/TACO/data/batch_6/000062.JPG,train,0,bag_wrapper,"0.408088,0.707312,0.123162,0.139297","1131.0,1561.0,402.0,341.0","930,1329,1734,2134",804x805,3264x2448,"0.499999,0.500000,0.500001,0.423601",0.0171561,0.21180106,12.3,small,large,1
crop_batch_6_000064_000_bottle_cap.jpg,batch_6_000064,data/official_complete/TACO/data/batch_6/000064.JPG,train,2,bottle_cap,"0.451220,0.658537,0.009909,0.010163","1171.0,1286.0,26.0,20.0","1088,1200,1280,1392",192x192,2624x1968,"0.500007,0.500004,0.135423,0.104171",0.00010071,0.01410712,140.1,tiny,small,1
crop_batch_6_000066_000_bottle.jpg,batch_6_000066,data/official_complete/TACO/data/batch_6/000066.JPG,train,1,bottle,"0.195619,0.098243,0.051777,0.042075","554.0,189.0,169.0,103.0","470,71,808,409",338x338,3264x2448,"0.498522,0.501476,0.500000,0.304733",0.00217852,0.15236639,69.9,tiny,medium,1
crop_batch_6_000066_001_bottle.jpg,batch_6_000066,data/official_complete/TACO/data/batch_6/000066.JPG,train,1,bottle,"0.481771,0.216299,0.024816,0.028186","1532.0,495.0,81.0,69.0","1477,433,1669,625",192x192,3264x2448,"0.497399,0.502604,0.421872,0.359371",0.00069946,0.15160877,216.7,tiny,medium,2
crop_batch_6_000066_017_cigarette.jpg,batch_6_000066,data/official_complete/TACO/data/batch_6/000066.JPG,train,5,cigarette,"0.385417,0.329248,0.004902,0.004902","1250.0,800.0,16.0,12.0","1162,710,1354,902",192x192,3264x2448,"0.500006,0.499995,0.083334,0.062500",2.403e-05,0.00520842,216.7,tiny,tiny,2
crop_batch_6_000066_013_cigarette.jpg,batch_6_000066,data/official_complete/TACO/data/batch_6/000066.JPG,train,5,cigarette,"0.472733,0.224265,0.003064,0.005719","1538.0,542.0,10.0,14.0","1447,453,1639,645",192x192,3264x2448,"0.500003,0.500004,0.052088,0.072917",1.752e-05,0.00379811,216.7,tiny,tiny,2
crop_batch_6_000068_005_cigarette.jpg,batch_6_000068,data/official_complete/TACO/data/batch_6/000068.JPG,train,5,cigarette,"0.423100,0.646650,0.011642,0.026961","1362.0,1550.0,38.0,66.0","1285,1487,1477,1679",192x192,3264x2448,"0.499992,0.499996,0.197914,0.343753",0.00031388,0.06803348,216.8,tiny,medium,1
crop_batch_6_000068_003_bag_wrapper.jpg,batch_6_000068,data/official_complete/TACO/data/batch_6/000068.JPG,train,0,bag_wrapper,"0.329197,0.779616,0.027267,0.031454","1030.0,1870.0,89.0,77.0","978,1812,1170,2004",192x192,3264x2448,"0.502599,0.502604,0.463539,0.401039",0.00085766,0.18589699,216.8,tiny,medium,1
crop_batch_6_000068_002_bag_wrapper.jpg,batch_6_000068,data/official_complete/TACO/data/batch_6/000068.JPG,train,0,bag_wrapper,"0.247702,0.689747,0.034007,0.050245","753.0,1627.0,111.0,123.0","685,1566,931,1812",246x246,3264x2448,"0.502030,0.497970,0.451215,0.499999",0.00170868,0.22560697,132.0,tiny,large,1
crop_batch_6_000069_000_bottle.jpg,batch_6_000069,data/official_complete/TACO/data/batch_6/000069.JPG,train,1,bottle,"0.399203,0.303513,0.186275,0.128268","999.0,586.0,608.0,314.0","695,135,1911,1351",1216x1216,3264x2448,"0.499999,0.500000,0.500001,0.258224",0.02389312,0.12911221,5.4,small,medium,1
crop_batch_6_000069_001_bottle.jpg,batch_6_000069,data/official_complete/TACO/data/batch_6/000069.JPG,train,1,bottle,"0.800245,0.886846,0.083333,0.133987","2476.0,2007.0,272.0,328.0","2284,1792,2940,2448",656x656,3264x2448,"0.500000,0.577742,0.414632,0.500000",0.01116554,0.20731636,18.6,small,large,1
crop_batch_6_000071_000_bottle_cap.jpg,batch_6_000071,data/prepared_run_002/images/train/batch_6_000071.JPG,train,2,bottle_cap,"0.465482,0.663297,0.031454,0.026348","1101.0,2122.0,77.0,86.0","1043,2069,1235,2261",192x192,2448x3264,"0.502604,0.500007,0.401038,0.447916",0.00082875,0.17963156,216.8,tiny,medium,1
crop_batch_6_000072_008_cup.jpg,batch_6_000072,data/prepared_run_002/images/train/batch_6_000072.JPG,train,6,cup,"0.648489,0.104320,0.018382,0.011949","1565.0,321.0,45.0,39.0","1492,245,1684,437",192x192,2448x3264,"0.497401,0.497398,0.234370,0.203133",0.00021965,0.04760838,216.7,tiny,small,1
crop_batch_6_000072_023_straw.jpg,batch_6_000072,data/prepared_run_002/images/train/batch_6_000072.JPG,train,7,straw,"0.470588,0.402420,0.008170,0.022978","1142.0,1276.0,20.0,75.0","1056,1217,1248,1409",192x192,2448x3264,"0.499997,0.502598,0.104168,0.390626",0.00018773,0.04069053,216.7,tiny,small,2
crop_batch_6_000072_025_straw.jpg,batch_6_000072,data/prepared_run_002/images/train/batch_6_000072.JPG,train,7,straw,"0.575163,0.210938,0.012255,0.017463","1393.0,660.0,30.0,57.0","1312,593,1504,785",192x192,2448x3264,"0.499995,0.497404,0.156251,0.296871",0.00021401,0.04638646,216.7,tiny,small,1
crop_batch_6_000072_020_can.jpg,batch_6_000072,data/prepared_run_002/images/train/batch_6_000072.JPG,train,3,can,"0.880310,0.060202,0.019608,0.010110","2131.0,180.0,48.0,33.0","2059,100,2251,292",192x192,2448x3264,"0.499994,0.502601,0.250002,0.171870",0.00019824,0.04296784,216.7,tiny,small,1
crop_batch_6_000074_000_bottle.jpg,batch_6_000074,data/official_complete/TACO/data/batch_6/000074.JPG,train,1,bottle,"0.583180,0.606822,0.217831,0.153186","1548.0,1298.0,711.0,375.0","1192,774,2614,2197",1422x1423,3264x2448,"0.500351,0.500000,0.500000,0.263527",0.03336866,0.13176371,3.9,small,medium,1
crop_batch_6_000076_002_cup.jpg,batch_6_000076,data/official_complete/TACO/data/batch_6/000076.JPG,train,6,cup,"0.237802,0.359351,0.137143,0.116538","385.0,974.0,312.0,377.0","164,786,918,1540",754x754,2275x3235,"0.499999,0.499338,0.413794,0.500001",0.01598237,0.206897,12.9,small,large,1
crop_batch_6_000076_000_bottle.jpg,batch_6_000076,data/official_complete/TACO/data/batch_6/000076.JPG,train,1,bottle,"0.563077,0.483617,0.115165,0.172179","1150.0,1286.0,262.0,557.0","724,1008,1838,2122",1114x1114,2275x3235,"0.500000,0.499552,0.235189,0.499999",0.01982899,0.11759423,5.9,small,medium,2
crop_batch_6_000076_001_bottle.jpg,batch_6_000076,data/official_complete/TACO/data/batch_6/000076.JPG,train,1,bottle,"0.438681,0.375734,0.098462,0.201236","886.0,890.0,224.0,651.0","347,565,1649,1866",1302x1301,2275x3235,"0.499999,0.500000,0.172044,0.500383",0.0198141,0.08608782,4.3,small,medium,3
crop_batch_6_000078_000_can.jpg,batch_6_000078,data/official_complete/TACO/data/batch_6/000078.JPG,train,3,can,"0.307355,0.414634,0.117759,0.107724","652.0,710.0,309.0,212.0","497,507,1115,1125",618x618,2624x1968,"0.500808,0.500000,0.499999,0.343043",0.01268547,0.1715215,13.5,small,medium,2
crop_batch_6_000078_002_bottle.jpg,batch_6_000078,data/official_complete/TACO/data/batch_6/000078.JPG,train,1,bottle,"0.163872,0.403455,0.073171,0.059959","334.0,735.0,192.0,118.0","238,602,622,986",384x384,2624x1968,"0.500000,0.499999,0.500002,0.307290",0.00438726,0.1536455,35.0,tiny,medium,2
crop_batch_6_000078_001_bottle.jpg,batch_6_000078,data/official_complete/TACO/data/batch_6/000078.JPG,train,1,bottle,"0.224848,0.448933,0.089177,0.117378","473.0,768.0,234.0,231.0","356,649,824,1118",468x469,2624x1968,"0.500002,0.500000,0.500001,0.492537",0.01046742,0.24626903,23.5,small,large,3
crop_batch_6_000080_000_bottle.jpg,batch_6_000080,data/official_complete/TACO/data/batch_6/000080.JPG,train,1,bottle,"0.298866,0.828840,0.146140,0.066176","737.0,1948.0,477.0,162.0","498,1494,1452,2448",954x954,3264x2448,"0.500523,0.560797,0.500001,0.169810",0.00967096,0.08490523,8.8,tiny,medium,2
